id			userId			buttonType			buttonData			referrerId			timestamp
1			7606207943			"main_menu_button"			"🔮 Гадания"			NULL			"2025-04-14 21:56:14"
2			7606207943			"fortune_button"			"🧭 Компас судьбы (главное меню)"			NULL			"2025-04-14 21:56:19"
3			7606207943			"fortune_action"			"🧭 Компас судьбы (запуск)"			NULL			"2025-04-14 21:56:20"
4			5036363594			"utm_referral_start"			"utm_compass"			7606207943			"2025-04-14 21:57:18"
5			5036363594			"utm_referral_start"			"utm_compass"			7606207943			"2025-04-14 21:59:07"
6			5036363594			"utm_referral_start"			"utm_compass"			12345			"2025-04-14 22:00:33"
7			5036363594			"utm_referral_start"			"utm_compass"			12345			"2025-04-14 22:00:33"
8			5036363594			"utm_referral_start"			"utm_compass"			7606207943			"2025-04-14 22:00:33"
9			5036363594			"main_menu_button"			"🔮 Гадания"			NULL			"2025-04-14 22:00:46"
10			5036363594			"fortune_button"			"🎧 Морфей говорит (главное меню)"			NULL			"2025-04-14 22:00:47"
11			5036363594			"utm_referral_start"			"utm_compass"			12345			"2025-04-14 22:00:51"
12			5036363594			"main_menu_button"			"🔮 Гадания"			NULL			"2025-04-14 22:01:39"
13			5036363594			"utm_referral_start"			"utm_compass"			543			"2025-04-14 22:02:40"
14			5036363594			"utm_referral_start"			"utm_compass"			1			"2025-04-14 22:02:57"
15			5036363594			"main_menu_button"			"📖 Сонник"			NULL			"2025-04-14 22:03:00"
16			5036363594			"menu_button"			"🌙 Лунные сны"			NULL			"2025-04-14 22:03:01"
17			7606207943			"fortune_button"			"🎧 Морфей говорит (главное меню)"			NULL			"2025-04-14 22:06:58"
18			7606207943			"main_menu_button"			"🔮 Гадания"			NULL			"2025-04-14 22:44:24"
19			7606207943			"main_menu_button"			"🔮 Гадания"			NULL			"2025-04-14 22:44:30"
20			7606207943			"main_menu_button"			"🔮 Гадания"			NULL			"2025-04-14 22:44:36"
21			7606207943			"fortune_button"			"🪐 Голос Вселенной (главное меню)"			NULL			"2025-04-14 22:44:37"
22			7606207943			"fortune_action"			"🪐 Голос Вселенной (запуск)"			NULL			"2025-04-14 22:44:42"
23			7606207943			"fortune_button"			"🪐 Голос Вселенной (главное меню)"			NULL			"2025-04-14 22:46:21"
24			7606207943			"fortune_action"			"🪐 Голос Вселенной (запуск)"			NULL			"2025-04-14 22:46:23"
25			7606207943			"main_menu_button"			"🔮 Гадания"			NULL			"2025-04-14 22:46:34"
26			7606207943			"fortune_button"			"🪐 Голос Вселенной (главное меню)"			NULL			"2025-04-14 22:46:35"
27			7606207943			"main_menu_button"			"🔮 Гадания"			NULL			"2025-04-14 22:47:43"
28			7606207943			"fortune_button"			"🪐 Голос Вселенной (главное меню)"			NULL			"2025-04-14 22:47:45"
29			7606207943			"fortune_action"			"🪐 Голос Вселенной (запуск)"			NULL			"2025-04-14 22:47:49"
30			7606207943			"main_menu_button"			"🔮 Гадания"			NULL			"2025-04-14 22:49:31"
31			7606207943			"fortune_button"			"🪐 Голос Вселенной (главное меню)"			NULL			"2025-04-14 22:49:33"
32			7606207943			"main_menu_button"			"🔮 Гадания"			NULL			"2025-04-14 22:52:56"
33			7606207943			"fortune_button"			"🪐 Голос Вселенной (главное меню)"			NULL			"2025-04-14 22:52:58"
34			7606207943			"fortune_button"			"🎧 Морфей говорит (главное меню)"			NULL			"2025-04-14 22:53:04"
35			7606207943			"main_menu_button"			"📋 Инструкция"			NULL			"2025-04-14 23:21:01"
36			7606207943			"main_menu_button"			"🔮 Гадания"			NULL			"2025-04-14 23:21:01"
37			7606207943			"fortune_button"			"🪐 Голос Вселенной (главное меню)"			NULL			"2025-04-14 23:21:03"
38			7606207943			"fortune_button"			"🪐 Голос Вселенной (главное меню)"			NULL			"2025-04-14 23:21:14"
39			7606207943			"fortune_button"			"🪐 Голос Вселенной (главное меню)"			NULL			"2025-04-14 23:22:02"
40			7606207943			"fortune_action"			"🪐 Голос Вселенной (запуск)"			NULL			"2025-04-14 23:22:23"
41			7606207943			"main_menu_button"			"🔮 Гадания"			NULL			"2025-04-14 23:23:58"
42			7606207943			"fortune_button"			"🪐 Голос Вселенной (главное меню)"			NULL			"2025-04-14 23:24:00"
43			7606207943			"main_menu_button"			"🔮 Гадания"			NULL			"2025-04-14 23:24:20"
44			7606207943			"fortune_button"			"🪐 Голос Вселенной (главное меню)"			NULL			"2025-04-14 23:24:21"
45			7606207943			"fortune_button"			"🪐 Голос Вселенной (главное меню)"			NULL			"2025-04-14 23:24:37"
46			7606207943			"fortune_button"			"🪐 Голос Вселенной (главное меню)"			NULL			"2025-04-14 23:24:46"
47			7606207943			"fortune_button"			"🪐 Голос Вселенной (главное меню)"			NULL			"2025-04-14 23:24:50"
48			7606207943			"fortune_action"			"🪐 Голос Вселенной (запуск)"			NULL			"2025-04-14 23:25:39"
49			7606207943			"main_menu_button"			"🔮 Гадания"			NULL			"2025-04-14 23:26:01"
